job_id,recruiter_id,company_id,company_name,job_title,category,industry,employment_type,experience_level,work_mode,city,state,country,experience_min_years,experience_max_years,salary_min,salary_max,salary_period,currency,salary_min_lpa,salary_max_lpa,skills_required,education,openings,benefits,job_description,posted_date,application_deadline,status,applicants_count,views_count,featured
JOB00386,REC0005,CMP002,Bytecraft Pvt Ltd,Junior Backend Developer,Engineering,Information Technology,Full-time,Junior,Hybrid,Mumbai,Maharashtra,India,1,5,900000,1200000,Per Year,INR,9.0,12.0,Node.js|Express|MongoDB|PostgreSQL|Docker,M.Tech,20,Annual Retreat|Relocation Assistance|Meal Coupons|Gym Membership,"Bytecraft Pvt Ltd is hiring a Junior Backend Developer for its Mumbai team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 1-5 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Apply MongoDB best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Node.js, Express, MongoDB, PostgreSQL. Strong communication skills.",2026-08-11,2026-10-06,Active,163,1304,False
JOB00387,REC0091,CMP037,Gurukul Digital India Pvt Ltd,Senior Growth Marketing Executive,Marketing,Education & EdTech,Contract,Senior,On-site,Hyderabad,Telangana,India,6,10,1350000,2100000,Per Year,INR,13.5,21.0,Performance Marketing|SEO|CRM|Analytics|Email Marketing,B.E/B.Tech,1,Meal Coupons|Learning & Development Budget|Referral Bonus|Relocation Assistance,"Gurukul Digital India Pvt Ltd is hiring a Senior Growth Marketing Executive for its Hyderabad team (on-site). As a leading player in Education & EdTech, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Design, build and maintain solutions related to Performance Marketing and SEO. (3) Apply CRM best practices and continuously improve existing processes. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Performance Marketing, SEO, CRM, Analytics. Team player with ownership mindset.",2026-08-04,2026-09-14,Closed,159,2385,False
JOB00388,REC0097,CMP039,SteelCraft Industries Pvt Ltd,Junior Quality Engineer,Quality Assurance,Manufacturing & Automotive,Full-time,Junior,On-site,Chennai,Tamil Nadu,India,1,4,550000,800000,Per Year,INR,5.5,8.0,ISO 9001|SPC|Root Cause Analysis|Audits|FMEA,MBA,3,Meal Coupons|Referral Bonus|Stock Options (ESOPs)|Performance Bonus|Work From Home Allowance|Relocation Assistance,"SteelCraft Industries Pvt Ltd is hiring a Junior Quality Engineer for its Chennai team (on-site). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Apply Root Cause Analysis best practices and continuously improve existing processes. Requirements: hands-on knowledge of ISO 9001, SPC, Root Cause Analysis, Audits. Willingness to learn new technologies.",2026-09-20,2026-11-10,Active,6,60,False
JOB00389,REC0080,CMP032,CareSphere Technologies Pvt Ltd,Regulatory Affairs Executive,Legal & Compliance,Healthcare & Pharma,Full-time,Mid-Level,On-site,Noida,Uttar Pradesh,India,3,7,1050000,1250000,Per Year,INR,10.5,12.5,CDSCO|Dossier Preparation|Documentation|ICH Guidelines|Compliance,B.Sc,2,Learning & Development Budget|Paid Time Off|Health Insurance|Performance Bonus|Gym Membership|Annual Retreat,"CareSphere Technologies Pvt Ltd is hiring a Regulatory Affairs Executive for its Noida team (on-site). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 3-7 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Design, build and maintain solutions related to CDSCO and Dossier Preparation. Requirements: hands-on knowledge of CDSCO, Dossier Preparation, Documentation, ICH Guidelines. Team player with ownership mindset.",2026-08-23,2026-09-26,Active,146,1460,False
JOB00390,REC0057,CMP024,Urbankart Ltd,Full Stack Developer,Engineering,E-commerce & Retail,Full-time,Fresher,On-site,Chennai,Tamil Nadu,India,0,1,500000,650000,Per Year,INR,5.0,6.5,React|Node.js|MongoDB|AWS|Redis,B.E/B.Tech,1,Work From Home Allowance|Annual Retreat|Performance Bonus|Learning & Development Budget|Flexible Hours|Paid Time Off,"Urbankart Ltd is hiring a Full Stack Developer for its Chennai team (on-site). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Design, build and maintain solutions related to React and Node.js. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Apply MongoDB best practices and continuously improve existing processes. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of React, Node.js, MongoDB, AWS. Team player with ownership mindset.",2026-09-05,2026-10-24,Active,65,585,False
JOB00391,REC0076,CMP031,Genomix Ltd,Senior Pharmacovigilance Associate,Clinical,Healthcare & Pharma,Full-time,Senior,Hybrid,Bengaluru,Karnataka,India,6,10,1350000,1850000,Per Year,INR,13.5,18.5,Drug Safety|Argus|Case Processing|MedDRA|Reporting,MBA,10,Flexible Hours|Paid Time Off|Learning & Development Budget|Health Insurance,"Genomix Ltd is hiring a Senior Pharmacovigilance Associate for its Bengaluru team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Design, build and maintain solutions related to Drug Safety and Argus. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Apply Case Processing best practices and continuously improve existing processes. Requirements: hands-on knowledge of Drug Safety, Argus, Case Processing, MedDRA. Strong communication skills.",2026-08-26,2026-10-04,Active,89,1068,False
JOB00392,REC0052,CMP022,CartWave Technologies Pvt Ltd,Full Stack Developer,Engineering,E-commerce & Retail,Full-time,Mid-Level,Hybrid,Pune,Maharashtra,India,3,7,1150000,1550000,Per Year,INR,11.5,15.5,React|Node.js|MongoDB|AWS|Redis,M.Tech,1,Health Insurance|Meal Coupons|Paid Time Off|Relocation Assistance|Work From Home Allowance,"CartWave Technologies Pvt Ltd is hiring a Full Stack Developer for its Pune team (hybrid). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 3-7 years of relevant experience. Key responsibilities: (1) Apply MongoDB best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to React and Node.js. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of React, Node.js, MongoDB, AWS. Ability to work in a fast-paced environment.",2026-08-25,2026-09-20,Active,71,923,False
JOB00393,REC0117,CMP047,Apex Outsourcing Technologies Pvt Ltd,Junior Process Associate - BPO,Operations,Consulting & Services,Full-time,Junior,Remote,Noida,Uttar Pradesh,India,1,3,450000,550000,Per Year,INR,4.5,5.5,Communication|Typing|MS Office|Data Entry|Customer Handling,B.Com,2,Annual Retreat|Performance Bonus|Health Insurance|Meal Coupons|Paid Time Off|Gym Membership,"Apex Outsourcing Technologies Pvt Ltd is hiring a Junior Process Associate - BPO for its Noida team (remote). As a leading player in Consulting & Services, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Apply MS Office best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to Communication and Typing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Communication, Typing, MS Office, Data Entry. Good analytical and problem-solving abilities.",2026-08-22,2026-10-18,Active,361,3610,False
JOB00394,REC0069,CMP028,HealthBridge Technologies Pvt Ltd,Senior Medical Sales Representative,Sales,Healthcare & Pharma,Full-time,Senior,Remote,Pune,Maharashtra,India,6,9,1150000,1500000,Per Year,INR,11.5,15.0,Pharma Sales|Doctor Detailing|Territory Planning|Communication|CRM,Any Graduate,1,Learning & Development Budget|Meal Coupons|Performance Bonus|Flexible Hours,"HealthBridge Technologies Pvt Ltd is hiring a Senior Medical Sales Representative for its Pune team (remote). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Pharma Sales and Doctor Detailing. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Pharma Sales, Doctor Detailing, Territory Planning, Communication. Ability to work in a fast-paced environment.",2026-08-28,2026-10-17,Active,86,774,False
JOB00395,REC0029,CMP011,Appsphere Pvt Ltd,Junior Backend Developer,Engineering,Information Technology,Full-time,Junior,On-site,Bengaluru,Karnataka,India,1,4,850000,1100000,Per Year,INR,8.5,11.0,Node.js|Express|MongoDB|PostgreSQL|Docker,MCA,20,Flexible Hours|Annual Retreat|Relocation Assistance,"Appsphere Pvt Ltd is hiring a Junior Backend Developer for its Bengaluru team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Design, build and maintain solutions related to Node.js and Express. Requirements: hands-on knowledge of Node.js, Express, MongoDB, PostgreSQL. Willingness to learn new technologies.",2026-08-23,2026-10-08,Active,96,1056,False
JOB00396,REC0039,CMP016,Lumina Bank Solutions Pvt Ltd,Financial Analyst,Finance,Fintech & Banking,Full-time,Mid-Level,Hybrid,Bengaluru,Karnataka,India,3,6,900000,1150000,Per Year,INR,9.0,11.5,Financial Modeling|Excel|Forecasting|Power BI|Accounting,B.Sc,3,Meal Coupons|Health Insurance|Learning & Development Budget|Stock Options (ESOPs),"Lumina Bank Solutions Pvt Ltd is hiring a Financial Analyst for its Bengaluru team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Apply Forecasting best practices and continuously improve existing processes. (2) Design, build and maintain solutions related to Financial Modeling and Excel. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Financial Modeling, Excel, Forecasting, Power BI. Team player with ownership mindset.",2026-08-27,2026-10-07,Active,189,1512,False
JOB00397,REC0064,CMP026,Freshbasket Co,Customer Support Executive Intern,Support,E-commerce & Retail,Internship,Fresher,Remote,Remote (India),Pan-India,India,0,0,15000,23000,Per Month,INR,,,Communication|CRM|Problem Solving|Zendesk|Empathy,BBA,1,Stock Options (ESOPs)|Gym Membership|Referral Bonus|Health Insurance,"Freshbasket Co is hiring a Customer Support Executive Intern for its Remote (India) team (remote). As a leading player in E-commerce & Retail, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Design, build and maintain solutions related to Communication and CRM. (3) Apply Problem Solving best practices and continuously improve existing processes. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Communication, CRM, Problem Solving, Zendesk. Team player with ownership mindset.",2026-09-01,2026-10-09,Active,184,1104,False
JOB00398,REC0015,CMP006,Pixelforge Technologies Pvt Ltd,Data Scientist,Data & Analytics,Information Technology,Full-time,Mid-Level,Remote,Remote (India),Pan-India,India,3,7,1550000,2050000,Per Year,INR,15.5,20.5,Python|Machine Learning|Pandas|Statistics|TensorFlow,B.E/B.Tech,2,Flexible Hours|Health Insurance|Meal Coupons|Learning & Development Budget|Relocation Assistance|Referral Bonus,"Pixelforge Technologies Pvt Ltd is hiring a Data Scientist for its Remote (India) team (remote). As a leading player in Information Technology, we are looking for a motivated professional; 3-7 years of relevant experience. Key responsibilities: (1) Apply Pandas best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Design, build and maintain solutions related to Python and Machine Learning. Requirements: hands-on knowledge of Python, Machine Learning, Pandas, Statistics. Strong communication skills.",2026-08-18,2026-09-27,Active,151,1359,False
